timestamp,gpu_index,gpu_name,gpu_uuid,driver_version,pci_bus_id,total_memory_mib,performance_state,gpu_util,mem_util,mem_total_mib,mem_used_mib,mem_free_mib,mem_used_ratio,temperature_c,power_w,graphics_clock_mhz,sm_clock_mhz,memory_clock_mhz,pcie_curr_gen,pcie_curr_width,pcie_max_gen,pcie_max_width,pcie_throughput_tx_bytes,pcie_throughput_rx_bytes,throttle_reasons,energy_consumption_mj,matmul_gflops,power_per_gpu_util,power_per_gflop,workload_time_s
2026-04-17T02:23:47.013533+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,99,16,4096,2474,1621,0.6040191650390625,51,13.742,397,397,7001,4,4,4,16,537,439,4,65400188,0.0,0.13880808080808082,,3.0
2026-04-17T02:23:48.058412+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,99,16,4096,2474,1621,0.6040191650390625,51,14.986,382,382,7001,4,4,4,16,488,537,4,65414954,0.0,0.15137373737373738,,3.0
2026-04-17T02:23:49.103538+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,99,16,4096,2474,1621,0.6040191650390625,51,14.977,367,367,7001,4,4,4,16,439,390,4,65430722,3409.12,0.1512828282828283,0.004393215844558126,3.0
2026-04-17T02:23:50.148647+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,0,0,4096,2474,1621,0.6040191650390625,50,11.67,1207,1207,7001,4,4,4,16,390,390,0,65440395,3409.12,,0.003423170788942601,3.0
2026-04-17T02:23:51.193089+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,0,0,4096,2474,1621,0.6040191650390625,50,9.722,1207,1207,7001,4,4,4,16,439,341,0,65450952,3409.12,,0.0028517623316281033,3.0
2026-04-17T02:23:52.241612+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,22,17,4096,2474,1621,0.6040191650390625,51,10.523,1207,1207,7001,4,4,4,16,488,488,4,65461329,0.0,0.4783181818181818,,3.0
2026-04-17T02:23:53.286813+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,24,17,4096,2474,1621,0.6040191650390625,51,14.079,1207,1207,7001,4,4,4,16,439,488,0,65476660,0.0,0.5866250000000001,,3.0
2026-04-17T02:23:54.331897+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,20,18,4096,2474,1621,0.6040191650390625,51,14.02,1207,1207,7001,4,4,4,16,488,390,0,65490500,0.0,0.701,,3.0
2026-04-17T02:23:55.376438+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,23,18,4096,2474,1621,0.6040191650390625,51,14.001,1207,1207,7001,4,4,4,16,439,439,0,65505702,2441.47,0.6087391304347826,0.005734659856561825,3.0
2026-04-17T02:23:56.421017+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,20,15,4096,2474,1621,0.6040191650390625,51,14.06,1207,1207,7001,4,4,4,16,439,488,0,65519568,2441.47,0.7030000000000001,0.005758825625545266,3.0
2026-04-17T02:23:57.465479+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,24,19,4096,2474,1621,0.6040191650390625,51,14.067,1207,1207,7001,4,4,4,16,488,439,0,65534929,2441.47,0.586125,0.005761692750678895,3.0
2026-04-17T02:23:58.510717+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,99,16,4096,2474,1621,0.6040191650390625,52,14.465,397,397,7001,4,4,4,16,488,585,4,65549664,2441.47,0.1461111111111111,0.005924709293990916,3.0
2026-04-17T02:23:59.559583+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,99,16,4096,2474,1621,0.6040191650390625,52,14.881,390,390,7001,4,4,4,16,488,537,4,65564280,2441.47,0.15031313131313132,0.00609509844478941,3.0
2026-04-17T02:24:00.604237+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,99,16,4096,2474,1621,0.6040191650390625,52,15.009,382,382,7001,4,4,4,16,488,585,4,65580663,2441.47,0.1516060606060606,0.006147525875804332,3.0
2026-04-17T02:24:01.648530+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,4,3,4096,2474,1621,0.6040191650390625,51,14.369,1207,1207,7001,4,4,4,16,439,390,0,65592869,3334.68,3.59225,0.0043089591804910815,3.0
2026-04-17T02:24:02.693804+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,0,0,4096,2474,1621,0.6040191650390625,51,10.359,1207,1207,7001,4,4,4,16,439,439,0,65604080,3334.68,,0.0031064449962215266,3.0
2026-04-17T02:24:03.738771+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,4,3,4096,2474,1621,0.6040191650390625,51,10.356,1207,1207,7001,4,4,4,16,537,390,0,65614228,3334.68,2.589,0.0031055453596746914,3.0
2026-04-17T02:24:04.783607+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,4,3,4096,2474,1621,0.6040191650390625,51,10.423,1207,1207,7001,4,4,4,16,439,390,0,65625621,357.29,2.60575,0.029172380979036634,3.0
2026-04-17T02:24:05.828047+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,4,3,4096,2474,1621,0.6040191650390625,51,10.415,1207,1207,7001,4,4,4,16,488,390,0,65635837,357.29,2.60375,0.029149990204035935,3.0
2026-04-17T02:24:06.872770+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,4,3,4096,2474,1621,0.6040191650390625,50,10.317,1207,1207,7001,4,4,4,16,439,439,0,65647098,357.29,2.57925,0.028875703210277364,3.0
2026-04-17T02:24:07.917818+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,0,0,4096,2474,1621,0.6040191650390625,50,10.334,1207,1207,7001,4,4,4,16,439,341,0,65657330,357.29,,0.02892328360715385,3.0
2026-04-17T02:24:08.962697+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,4,3,4096,2474,1621,0.6040191650390625,50,10.402,1207,1207,7001,4,4,4,16,488,390,0,65668621,357.29,2.6005,0.029113605194659796,3.0
2026-04-17T02:24:10.007426+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,4,3,4096,2474,1621,0.6040191650390625,50,10.394,1207,1207,7001,4,4,4,16,390,488,0,65678861,357.29,2.5985,0.0290912144196591,3.0
2026-04-17T02:24:11.051588+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,4,3,4096,2474,1621,0.6040191650390625,50,10.098,1207,1207,7001,4,4,4,16,439,341,0,65688536,357.29,2.5245,0.028262755744633213,3.0
2026-04-17T02:24:12.096238+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,0,0,4096,2474,1621,0.6040191650390625,50,9.719,1207,1207,7001,4,4,4,16,439,341,0,65699018,357.29,,0.02720199277897506,3.0
2026-04-17T02:24:13.141205+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,0,0,4096,2474,1621,0.6040191650390625,50,9.707,1207,1207,7001,4,4,4,16,439,341,0,65708640,357.29,,0.027168406616474013,3.0
2026-04-17T02:24:14.185717+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,0,0,4096,2474,1621,0.6040191650390625,50,9.705,1207,1207,7001,4,4,4,16,488,390,0,65719189,0.0,,,3.0
2026-04-17T02:24:15.230302+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,0,0,4096,2474,1621,0.6040191650390625,50,9.697,1207,1207,7001,4,4,4,16,781,341,0,65728730,0.0,,,3.0
2026-04-17T02:24:16.275738+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,0,0,4096,2474,1621,0.6040191650390625,50,9.694,1207,1207,7001,4,4,4,16,537,439,0,65739195,0.0,,,3.0
2026-04-17T02:24:17.320809+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,4,3,4096,2474,1621,0.6040191650390625,50,10.271,1207,1207,7001,4,4,4,16,439,390,0,65749419,0.0,2.56775,,3.0
2026-04-17T02:24:18.365742+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,0,0,4096,2474,1621,0.6040191650390625,50,10.276,1207,1207,7001,4,4,4,16,439,390,0,65760679,0.0,,,3.0
2026-04-17T02:24:19.413465+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,4,3,4096,2474,1621,0.6040191650390625,50,10.29,1207,1207,7001,4,4,4,16,488,488,0,65771173,357.29,2.5725,0.02880013434465,3.0
2026-04-17T02:24:20.458347+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,99,15,4096,2474,1621,0.6040191650390625,51,14.225,210,210,7001,4,4,4,16,488,537,4,65787571,357.29,0.1436868686868687,0.039813596798119175,3.0
2026-04-17T02:24:21.502846+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,98,13,4096,2474,1621,0.6040191650390625,51,14.899,307,307,7001,4,4,4,16,488,488,4,65802437,357.29,0.15203061224489794,0.04170001959192812,3.0
2026-04-17T02:24:22.547216+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,99,14,4096,2474,1621,0.6040191650390625,51,14.898,337,337,7001,4,4,4,16,488,390,4,65816597,3409.12,0.15048484848484847,0.004370042708968884,3.0
2026-04-17T02:24:23.592135+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,0,0,4096,2474,1621,0.6040191650390625,50,10.998,1207,1207,7001,4,4,4,16,439,292,0,65827109,3409.12,,0.003226052471018914,3.0
2026-04-17T02:24:24.636996+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,0,0,4096,2474,1621,0.6040191650390625,50,9.735,1207,1207,7001,4,4,4,16,439,341,0,65836771,3409.12,,0.00285557563242127,3.0
2026-04-17T02:24:25.681572+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,0,0,4096,2474,1621,0.6040191650390625,50,9.734,1207,1207,7001,4,4,4,16,439,390,0,65847365,0.0,,,3.0
2026-04-17T02:24:26.726369+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,0,0,4096,2474,1621,0.6040191650390625,50,9.737,1207,1207,7001,4,4,4,16,781,341,0,65856928,0.0,,,3.0
2026-04-17T02:24:27.770942+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,0,0,4096,2474,1621,0.6040191650390625,50,9.718,1207,1207,7001,4,4,4,16,439,390,0,65867418,0.0,,,3.0
2026-04-17T02:24:28.815757+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,0,0,4096,2474,1621,0.6040191650390625,51,11.546,390,390,7001,4,4,4,16,537,585,4,65879580,0.0,,,3.0
2026-04-17T02:24:29.860484+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,99,16,4096,2474,1621,0.6040191650390625,51,14.998,390,390,7001,4,4,4,16,537,488,4,65895918,0.0,0.1514949494949495,,3.0
2026-04-17T02:24:30.904955+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,99,13,4096,2474,1621,0.6040191650390625,51,14.999,375,375,7001,4,4,4,16,537,537,4,65910701,0.0,0.1515050505050505,,3.0
2026-04-17T02:24:31.949954+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,99,13,4096,2474,1621,0.6040191650390625,51,14.588,1207,1207,7001,4,4,4,16,439,537,0,65926108,3394.23,0.14735353535353535,0.004297881993854276,3.0
2026-04-17T02:24:32.994715+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,24,19,4096,2474,1621,0.6040191650390625,51,14.058,1207,1207,7001,4,4,4,16,585,537,4,65940118,3394.23,0.58575,0.004141734649684907,3.0
2026-04-17T02:24:34.040144+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,20,15,4096,2474,1621,0.6040191650390625,51,14.034,1207,1207,7001,4,4,4,16,439,488,0,65953960,3394.23,0.7017,0.0041346638265527084,3.0
2026-04-17T02:24:35.087833+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,23,18,4096,2474,1621,0.6040191650390625,51,12.822,1207,1207,7001,4,4,4,16,439,390,0,65966165,2426.58,0.5574782608695652,0.005283979922359864,3.0
2026-04-17T02:24:36.132808+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,0,0,4096,2474,1621,0.6040191650390625,50,9.717,1207,1207,7001,4,4,4,16,439,341,0,65975810,2426.58,,0.004004401256088816,3.0
2026-04-17T02:24:37.177550+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,0,0,4096,2474,1621,0.6040191650390625,50,9.709,1207,1207,7001,4,4,4,16,439,390,0,65986377,2426.58,,0.004001104435048504,3.0
2026-04-17T02:24:38.222153+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,0,0,4096,2474,1621,0.6040191650390625,50,9.713,1207,1207,7001,4,4,4,16,878,341,0,65995943,0.0,,,3.0
2026-04-17T02:24:39.266666+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,0,0,4096,2474,1621,0.6040191650390625,50,9.711,1207,1207,7001,4,4,4,16,439,390,0,66006427,0.0,,,3.0
2026-04-17T02:24:40.311176+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,0,0,4096,2474,1621,0.6040191650390625,50,9.732,1207,1207,7001,4,4,4,16,439,390,0,66016086,0.0,,,3.0
2026-04-17T02:24:41.356325+00:00,0,NVIDIA GeForce RTX 3050 4GB Laptop GPU,GPU-c9d5fcee-3088-058b-1e66-154610dbc8a0,580.126.18,00000000:01:00.0,4096,0,8,6,4096,2474,1621,0.6040191650390625,51,11.152,1207,1207,7001,4,4,4,16,439,390,0,66028428,0.0,1.394,,3.0
